Address,Amount,Begin,Cliff,End,Installment
0x861f015f6243eC5178040071A15fb72A2FFba11c,400000000000000000000000000,1649995200,1649995200,1649995200,0
0x6f0bC6217fAA5a2F503C057eE6964b756a09Ae2c,10000000000000000000000000,1648785600,1648785600,1711857600,0
0xAb135FE1CC98f49a3f47C1bf6Ab012E1E65d7B6F,2000000000000000000000000,1648785600,1648785600,1711857600,0
0x50c8C602Dce643aFab7C1C7b18dD5fa6c1a207e5,2000000000000000000000000,1648785600,1648785600,1711857600,0
0x283Af0B28c62C092C9727F1Ee09c02CA627EB7F5,1000000000000000000000000,1648785600,1648785600,1711857600,0
